Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2022,1,Ciutat Vella,1,el Raval,1,Habitatge,Valor_€,66331900.15
2022,1,Ciutat Vella,1,el Raval,1,Aparcaments,Valor_€,2085314.09
2022,1,Ciutat Vella,1,el Raval,1,Comerç,Valor_€,11754825.21
2022,1,Ciutat Vella,1,el Raval,1,Magatzem,Valor_€,8153377.19
2022,1,Ciutat Vella,1,el Raval,1,Oficina,Valor_€,18875939.45
2022,1,Ciutat Vella,1,el Raval,1,Turisme i hostaleria,Valor_€,4892522.16
2022,1,Ciutat Vella,1,el Raval,1,Ensenyament i cultura,Valor_€,24542663.44
2022,1,Ciutat Vella,1,el Raval,1,Sanitat,Valor_€,3702630.96
2022,1,Ciutat Vella,1,el Raval,1,Religiós,Valor_€,976395.84
2022,1,Ciutat Vella,1,el Raval,1,Adm.Pública,Valor_€,9485613.64
2022,1,Ciutat Vella,1,el Raval,1,Espectacles,Valor_€,379007.09
2022,1,Ciutat Vella,1,el Raval,2,Habitatge,Valor_€,52258919.83
2022,1,Ciutat Vella,1,el Raval,2,Aparcaments,Valor_€,980732.84
2022,1,Ciutat Vella,1,el Raval,2,Comerç,Valor_€,7393670.63
2022,1,Ciutat Vella,1,el Raval,2,Magatzem,Valor_€,4301539.70
2022,1,Ciutat Vella,1,el Raval,2,Oficina,Valor_€,682258.77
2022,1,Ciutat Vella,1,el Raval,2,Turisme i hostaleria,Valor_€,19219143.44
2022,1,Ciutat Vella,1,el Raval,2,Ensenyament i cultura,Valor_€,7860726.51
2022,1,Ciutat Vella,1,el Raval,2,Esportiu,Valor_€,2089744.07
2022,1,Ciutat Vella,1,el Raval,2,Espectacles,Valor_€,6251614.32
2022,1,Ciutat Vella,1,el Raval,2,Sòl sense edificar,Valor_€,3918899.50
2022,1,Ciutat Vella,1,el Raval,3,Habitatge,Valor_€,72381494.27
2022,1,Ciutat Vella,1,el Raval,3,Aparcaments,Valor_€,7395302.36
2022,1,Ciutat Vella,1,el Raval,3,Comerç,Valor_€,10121279.15
2022,1,Ciutat Vella,1,el Raval,3,Magatzem,Valor_€,2885028.32
2022,1,Ciutat Vella,1,el Raval,3,Oficina,Valor_€,5319242.98
2022,1,Ciutat Vella,1,el Raval,3,Turisme i hostaleria,Valor_€,14661642.13
2022,1,Ciutat Vella,1,el Raval,3,Ensenyament i cultura,Valor_€,125338.23
2022,1,Ciutat Vella,1,el Raval,3,Sanitat,Valor_€,7751059.75
2022,1,Ciutat Vella,1,el Raval,3,Esportiu,Valor_€,22674.44
2022,1,Ciutat Vella,1,el Raval,3,Espectacles,Valor_€,226466.11
2022,1,Ciutat Vella,1,el Raval,3,Altres,Valor_€,219508.03
2022,1,Ciutat Vella,1,el Raval,4,Habitatge,Valor_€,97473125.23
2022,1,Ciutat Vella,1,el Raval,4,Aparcaments,Valor_€,7212761.69
2022,1,Ciutat Vella,1,el Raval,4,Comerç,Valor_€,12978360.65
2022,1,Ciutat Vella,1,el Raval,4,Magatzem,Valor_€,6129261.93
2022,1,Ciutat Vella,1,el Raval,4,Oficina,Valor_€,5831309.24
2022,1,Ciutat Vella,1,el Raval,4,Turisme i hostaleria,Valor_€,22591629.35
2022,1,Ciutat Vella,1,el Raval,4,Ensenyament i cultura,Valor_€,18647451.15
2022,1,Ciutat Vella,1,el Raval,4,Esportiu,Valor_€,2939588.32
2022,1,Ciutat Vella,1,el Raval,4,Religiós,Valor_€,1503112.80
2022,1,Ciutat Vella,1,el Raval,4,Adm.Pública,Valor_€,6535214.39
2022,1,Ciutat Vella,1,el Raval,4,Espectacles,Valor_€,4538062.83
2022,1,Ciutat Vella,1,el Raval,5,Habitatge,Valor_€,100662701.86
2022,1,Ciutat Vella,1,el Raval,5,Aparcaments,Valor_€,4067048.56
2022,1,Ciutat Vella,1,el Raval,5,Comerç,Valor_€,25537092.74
2022,1,Ciutat Vella,1,el Raval,5,Magatzem,Valor_€,7923337.67
2022,1,Ciutat Vella,1,el Raval,5,Oficina,Valor_€,1283606.09
2022,1,Ciutat Vella,1,el Raval,5,Turisme i hostaleria,Valor_€,41430641.21
2022,1,Ciutat Vella,1,el Raval,5,Adm.Pública,Valor_€,3488764.16
2022,1,Ciutat Vella,1,el Raval,5,Espectacles,Valor_€,66074469.72
2022,1,Ciutat Vella,1,el Raval,5,Altres,Valor_€,4811.65
2022,1,Ciutat Vella,1,el Raval,6,Habitatge,Valor_€,62518602.30
2022,1,Ciutat Vella,1,el Raval,6,Aparcaments,Valor_€,2865486.99
2022,1,Ciutat Vella,1,el Raval,6,Comerç,Valor_€,8868463.06
2022,1,Ciutat Vella,1,el Raval,6,Magatzem,Valor_€,2278752.57
2022,1,Ciutat Vella,1,el Raval,6,Oficina,Valor_€,312132.32
2022,1,Ciutat Vella,1,el Raval,6,Turisme i hostaleria,Valor_€,23964421.19
2022,1,Ciutat Vella,1,el Raval,6,Indústria,Valor_€,149208.54
2022,1,Ciutat Vella,1,el Raval,6,Sanitat,Valor_€,1437419.92
2022,1,Ciutat Vella,1,el Raval,6,Religiós,Valor_€,5772002.92
2022,1,Ciutat Vella,1,el Raval,6,Espectacles,Valor_€,3020203.62
2022,1,Ciutat Vella,1,el Raval,7,Habitatge,Valor_€,56603207.58
2022,1,Ciutat Vella,1,el Raval,7,Aparcaments,Valor_€,3802182.96
2022,1,Ciutat Vella,1,el Raval,7,Comerç,Valor_€,8992613.71
2022,1,Ciutat Vella,1,el Raval,7,Magatzem,Valor_€,4095721.60
2022,1,Ciutat Vella,1,el Raval,7,Oficina,Valor_€,9650317.48
2022,1,Ciutat Vella,1,el Raval,7,Turisme i hostaleria,Valor_€,14471578.87
2022,1,Ciutat Vella,1,el Raval,7,Esportiu,Valor_€,26989.73
2022,1,Ciutat Vella,1,el Raval,7,Espectacles,Valor_€,10676504.30
2022,1,Ciutat Vella,1,el Raval,8,Habitatge,Valor_€,62303921.21
2022,1,Ciutat Vella,1,el Raval,8,Aparcaments,Valor_€,1883682.75
2022,1,Ciutat Vella,1,el Raval,8,Comerç,Valor_€,4282159.13
2022,1,Ciutat Vella,1,el Raval,8,Magatzem,Valor_€,2287804.61
2022,1,Ciutat Vella,1,el Raval,8,Turisme i hostaleria,Valor_€,2272713.81
2022,1,Ciutat Vella,1,el Raval,8,Indústria,Valor_€,269536.96
2022,1,Ciutat Vella,1,el Raval,8,Sanitat,Valor_€,3042927.58
2022,1,Ciutat Vella,1,el Raval,9,Habitatge,Valor_€,54871341.71
2022,1,Ciutat Vella,1,el Raval,9,Aparcaments,Valor_€,2151271.92
2022,1,Ciutat Vella,1,el Raval,9,Comerç,Valor_€,6640195.47
2022,1,Ciutat Vella,1,el Raval,9,Magatzem,Valor_€,1698475.77
2022,1,Ciutat Vella,1,el Raval,9,Oficina,Valor_€,997652.91
2022,1,Ciutat Vella,1,el Raval,9,Turisme i hostaleria,Valor_€,48835.80
2022,1,Ciutat Vella,1,el Raval,9,Ensenyament i cultura,Valor_€,2606420.68
2022,1,Ciutat Vella,1,el Raval,9,Esportiu,Valor_€,564052.69
2022,1,Ciutat Vella,1,el Raval,9,Sòl sense edificar,Valor_€,9549.63
2022,1,Ciutat Vella,1,el Raval,10,Habitatge,Valor_€,46493635.74
2022,1,Ciutat Vella,1,el Raval,10,Aparcaments,Valor_€,3060271.59
2022,1,Ciutat Vella,1,el Raval,10,Comerç,Valor_€,6327872.44
2022,1,Ciutat Vella,1,el Raval,10,Magatzem,Valor_€,5867833.72
2022,1,Ciutat Vella,1,el Raval,10,Oficina,Valor_€,864087.02
2022,1,Ciutat Vella,1,el Raval,10,Turisme i hostaleria,Valor_€,2942058.88
2022,1,Ciutat Vella,1,el Raval,10,Indústria,Valor_€,45947.96
2022,1,Ciutat Vella,1,el Raval,10,Esportiu,Valor_€,112192.76
2022,1,Ciutat Vella,1,el Raval,11,Habitatge,Valor_€,77338891.22
2022,1,Ciutat Vella,1,el Raval,11,Aparcaments,Valor_€,773870.23
2022,1,Ciutat Vella,1,el Raval,11,Comerç,Valor_€,8056941.39
2022,1,Ciutat Vella,1,el Raval,11,Magatzem,Valor_€,2624015.75
2022,1,Ciutat Vella,1,el Raval,11,Oficina,Valor_€,2060222.59
2022,1,Ciutat Vella,1,el Raval,11,Turisme i hostaleria,Valor_€,1632293.43
2022,1,Ciutat Vella,1,el Raval,11,Ensenyament i cultura,Valor_€,11246411.72
2022,1,Ciutat Vella,1,el Raval,11,Indústria,Valor_€,1243.69
2022,1,Ciutat Vella,1,el Raval,11,Esportiu,Valor_€,2239950.30
2022,1,Ciutat Vella,1,el Raval,11,Religiós,Valor_€,1127778.94
2022,1,Ciutat Vella,1,el Raval,11,Espectacles,Valor_€,307061.27
2022,1,Ciutat Vella,1,el Raval,12,Habitatge,Valor_€,60276125.50
2022,1,Ciutat Vella,1,el Raval,12,Aparcaments,Valor_€,873156.83
2022,1,Ciutat Vella,1,el Raval,12,Comerç,Valor_€,4018635.01
2022,1,Ciutat Vella,1,el Raval,12,Magatzem,Valor_€,472140.55
2022,1,Ciutat Vella,1,el Raval,12,Oficina,Valor_€,1458371.00
2022,1,Ciutat Vella,1,el Raval,12,Ensenyament i cultura,Valor_€,1108415.47
2022,1,Ciutat Vella,1,el Raval,12,Indústria,Valor_€,156694.90
2022,1,Ciutat Vella,1,el Raval,12,Religiós,Valor_€,1182446.05
2022,1,Ciutat Vella,1,el Raval,13,Habitatge,Valor_€,42777192.04
2022,1,Ciutat Vella,1,el Raval,13,Aparcaments,Valor_€,1315718.01
2022,1,Ciutat Vella,1,el Raval,13,Comerç,Valor_€,4336186.60
2022,1,Ciutat Vella,1,el Raval,13,Magatzem,Valor_€,1856233.29
2022,1,Ciutat Vella,1,el Raval,13,Turisme i hostaleria,Valor_€,1836016.22
2022,1,Ciutat Vella,1,el Raval,14,Habitatge,Valor_€,47361293.30
2022,1,Ciutat Vella,1,el Raval,14,Aparcaments,Valor_€,441938.17
2022,1,Ciutat Vella,1,el Raval,14,Comerç,Valor_€,3546834.31
2022,1,Ciutat Vella,1,el Raval,14,Magatzem,Valor_€,438587.95
2022,1,Ciutat Vella,1,el Raval,14,Esportiu,Valor_€,6457.69
2022,1,Ciutat Vella,1,el Raval,15,Habitatge,Valor_€,63160670.61
2022,1,Ciutat Vella,1,el Raval,15,Aparcaments,Valor_€,2204827.18
2022,1,Ciutat Vella,1,el Raval,15,Comerç,Valor_€,4471750.47
2022,1,Ciutat Vella,1,el Raval,15,Magatzem,Valor_€,1569812.86
2022,1,Ciutat Vella,1,el Raval,15,Oficina,Valor_€,4173379.88
2022,1,Ciutat Vella,1,el Raval,15,Turisme i hostaleria,Valor_€,2892514.21
2022,1,Ciutat Vella,1,el Raval,16,Habitatge,Valor_€,62861766.70
2022,1,Ciutat Vella,1,el Raval,16,Aparcaments,Valor_€,979193.34
2022,1,Ciutat Vella,1,el Raval,16,Comerç,Valor_€,5441006.24
2022,1,Ciutat Vella,1,el Raval,16,Magatzem,Valor_€,1458708.27
2022,1,Ciutat Vella,1,el Raval,16,Oficina,Valor_€,870264.22
2022,1,Ciutat Vella,1,el Raval,16,Turisme i hostaleria,Valor_€,1764891.00
2022,1,Ciutat Vella,1,el Raval,16,Espectacles,Valor_€,848438.77
2022,1,Ciutat Vella,1,el Raval,17,Habitatge,Valor_€,56910400.97
2022,1,Ciutat Vella,1,el Raval,17,Comerç,Valor_€,2171976.29
2022,1,Ciutat Vella,1,el Raval,17,Magatzem,Valor_€,802306.76
2022,1,Ciutat Vella,1,el Raval,17,Oficina,Valor_€,125648.43
2022,1,Ciutat Vella,1,el Raval,18,Habitatge,Valor_€,49335589.14
2022,1,Ciutat Vella,1,el Raval,18,Aparcaments,Valor_€,4402204.78
2022,1,Ciutat Vella,1,el Raval,18,Comerç,Valor_€,10413338.59
2022,1,Ciutat Vella,1,el Raval,18,Magatzem,Valor_€,6260860.96
2022,1,Ciutat Vella,1,el Raval,18,Oficina,Valor_€,1673834.96
2022,1,Ciutat Vella,1,el Raval,18,Turisme i hostaleria,Valor_€,2761344.80
2022,1,Ciutat Vella,1,el Raval,18,Ensenyament i cultura,Valor_€,52046030.85
2022,1,Ciutat Vella,1,el Raval,18,Religiós,Valor_€,1397202.00
2022,1,Ciutat Vella,1,el Raval,18,Adm.Pública,Valor_€,2378476.80
2022,1,Ciutat Vella,1,el Raval,19,Habitatge,Valor_€,109733995.28
2022,1,Ciutat Vella,1,el Raval,19,Aparcaments,Valor_€,1419866.16
2022,1,Ciutat Vella,1,el Raval,19,Comerç,Valor_€,31110260.35
2022,1,Ciutat Vella,1,el Raval,19,Magatzem,Valor_€,4930877.01
2022,1,Ciutat Vella,1,el Raval,19,Oficina,Valor_€,10538163.11
2022,1,Ciutat Vella,1,el Raval,19,Turisme i hostaleria,Valor_€,17733896.01
2022,1,Ciutat Vella,1,el Raval,19,Ensenyament i cultura,Valor_€,25886814.33
2022,1,Ciutat Vella,1,el Raval,19,Religiós,Valor_€,574566.59
2022,1,Ciutat Vella,1,el Raval,20,Habitatge,Valor_€,126105526.01
2022,1,Ciutat Vella,1,el Raval,20,Aparcaments,Valor_€,10038439.71
2022,1,Ciutat Vella,1,el Raval,20,Comerç,Valor_€,28722701.33
2022,1,Ciutat Vella,1,el Raval,20,Magatzem,Valor_€,14237911.01
2022,1,Ciutat Vella,1,el Raval,20,Oficina,Valor_€,7462601.44
2022,1,Ciutat Vella,1,el Raval,20,Turisme i hostaleria,Valor_€,68252516.37
2022,1,Ciutat Vella,1,el Raval,20,Ensenyament i cultura,Valor_€,13889301.61
2022,1,Ciutat Vella,1,el Raval,20,Sanitat,Valor_€,2290317.85
2022,1,Ciutat Vella,1,el Raval,20,Esportiu,Valor_€,125419.10
2022,1,Ciutat Vella,1,el Raval,20,Religiós,Valor_€,7157013.30
2022,1,Ciutat Vella,1,el Raval,20,Adm.Pública,Valor_€,5951459.30
2022,1,Ciutat Vella,1,el Raval,20,Espectacles,Valor_€,2305143.26
2022,1,Ciutat Vella,1,el Raval,21,Habitatge,Valor_€,163447307.52
2022,1,Ciutat Vella,1,el Raval,21,Aparcaments,Valor_€,7746696.90
2022,1,Ciutat Vella,1,el Raval,21,Comerç,Valor_€,109610247.41
2022,1,Ciutat Vella,1,el Raval,21,Magatzem,Valor_€,8823068.90
2022,1,Ciutat Vella,1,el Raval,21,Oficina,Valor_€,40387349.88
2022,1,Ciutat Vella,1,el Raval,21,Turisme i hostaleria,Valor_€,88179111.37
2022,1,Ciutat Vella,1,el Raval,21,Ensenyament i cultura,Valor_€,4690337.43
2022,1,Ciutat Vella,1,el Raval,21,Sanitat,Valor_€,1983341.50
2022,1,Ciutat Vella,1,el Raval,21,Religiós,Valor_€,2723944.34
2022,1,Ciutat Vella,1,el Raval,21,Adm.Pública,Valor_€,1138720.00
2022,1,Ciutat Vella,1,el Raval,21,Espectacles,Valor_€,1854181.68
2022,1,Ciutat Vella,2,el Gòtic,22,Habitatge,Valor_€,157680664.73
2022,1,Ciutat Vella,2,el Gòtic,22,Aparcaments,Valor_€,10695812.57
2022,1,Ciutat Vella,2,el Gòtic,22,Comerç,Valor_€,361983002.76
2022,1,Ciutat Vella,2,el Gòtic,22,Magatzem,Valor_€,39564906.25
2022,1,Ciutat Vella,2,el Gòtic,22,Oficina,Valor_€,108486631.18
2022,1,Ciutat Vella,2,el Gòtic,22,Turisme i hostaleria,Valor_€,94716517.42
2022,1,Ciutat Vella,2,el Gòtic,22,Ensenyament i cultura,Valor_€,7531703.38
2022,1,Ciutat Vella,2,el Gòtic,22,Esportiu,Valor_€,89770.45
2022,1,Ciutat Vella,2,el Gòtic,22,Religiós,Valor_€,3455759.07
2022,1,Ciutat Vella,2,el Gòtic,22,Adm.Pública,Valor_€,30306064.34
2022,1,Ciutat Vella,2,el Gòtic,22,Espectacles,Valor_€,3221039.79
2022,1,Ciutat Vella,2,el Gòtic,22,Altres,Valor_€,131172.75
2022,1,Ciutat Vella,2,el Gòtic,23,Habitatge,Valor_€,176445222.39
2022,1,Ciutat Vella,2,el Gòtic,23,Aparcaments,Valor_€,13918605.23
2022,1,Ciutat Vella,2,el Gòtic,23,Comerç,Valor_€,156417098.77
2022,1,Ciutat Vella,2,el Gòtic,23,Magatzem,Valor_€,14251535.70
2022,1,Ciutat Vella,2,el Gòtic,23,Oficina,Valor_€,115029237.25
2022,1,Ciutat Vella,2,el Gòtic,23,Turisme i hostaleria,Valor_€,86321308.74
2022,1,Ciutat Vella,2,el Gòtic,23,Ensenyament i cultura,Valor_€,3872543.77
2022,1,Ciutat Vella,2,el Gòtic,23,Esportiu,Valor_€,245198.88
2022,1,Ciutat Vella,2,el Gòtic,23,Religiós,Valor_€,5427601.84
2022,1,Ciutat Vella,2,el Gòtic,23,Adm.Pública,Valor_€,33406025.03
2022,1,Ciutat Vella,2,el Gòtic,23,Espectacles,Valor_€,1701492.59
2022,1,Ciutat Vella,2,el Gòtic,25,Habitatge,Valor_€,106170434.53
2022,1,Ciutat Vella,2,el Gòtic,25,Aparcaments,Valor_€,4347269.50
2022,1,Ciutat Vella,2,el Gòtic,25,Comerç,Valor_€,17816320.60
2022,1,Ciutat Vella,2,el Gòtic,25,Magatzem,Valor_€,6235745.81
2022,1,Ciutat Vella,2,el Gòtic,25,Oficina,Valor_€,20780741.46
2022,1,Ciutat Vella,2,el Gòtic,25,Turisme i hostaleria,Valor_€,10677489.37
2022,1,Ciutat Vella,2,el Gòtic,25,Ensenyament i cultura,Valor_€,29615003.54
2022,1,Ciutat Vella,2,el Gòtic,25,Sanitat,Valor_€,564144.00
2022,1,Ciutat Vella,2,el Gòtic,25,Religiós,Valor_€,16482153.94
2022,1,Ciutat Vella,2,el Gòtic,25,Adm.Pública,Valor_€,15347891.30
2022,1,Ciutat Vella,2,el Gòtic,26,Habitatge,Valor_€,88248457.93
2022,1,Ciutat Vella,2,el Gòtic,26,Aparcaments,Valor_€,411143.82
2022,1,Ciutat Vella,2,el Gòtic,26,Comerç,Valor_€,13736733.65
2022,1,Ciutat Vella,2,el Gòtic,26,Magatzem,Valor_€,9954996.20
2022,1,Ciutat Vella,2,el Gòtic,26,Oficina,Valor_€,25864064.18
2022,1,Ciutat Vella,2,el Gòtic,26,Turisme i hostaleria,Valor_€,31163007.35
2022,1,Ciutat Vella,2,el Gòtic,26,Ensenyament i cultura,Valor_€,13064344.52
2022,1,Ciutat Vella,2,el Gòtic,26,Sanitat,Valor_€,2165183.55
2022,1,Ciutat Vella,2,el Gòtic,26,Religiós,Valor_€,2074516.21
2022,1,Ciutat Vella,2,el Gòtic,26,Adm.Pública,Valor_€,28924445.69
2022,1,Ciutat Vella,2,el Gòtic,27,Habitatge,Valor_€,101731219.34
2022,1,Ciutat Vella,2,el Gòtic,27,Aparcaments,Valor_€,210903.85
2022,1,Ciutat Vella,2,el Gòtic,27,Comerç,Valor_€,13223224.42
2022,1,Ciutat Vella,2,el Gòtic,27,Magatzem,Valor_€,5937652.84
2022,1,Ciutat Vella,2,el Gòtic,27,Oficina,Valor_€,11881761.70
2022,1,Ciutat Vella,2,el Gòtic,27,Turisme i hostaleria,Valor_€,15605261.82
2022,1,Ciutat Vella,2,el Gòtic,27,Indústria,Valor_€,62274.54
2022,1,Ciutat Vella,2,el Gòtic,27,Sanitat,Valor_€,648967.92
2022,1,Ciutat Vella,2,el Gòtic,27,Religiós,Valor_€,607498.90
2022,1,Ciutat Vella,2,el Gòtic,27,Adm.Pública,Valor_€,36958550.07
2022,1,Ciutat Vella,2,el Gòtic,28,Habitatge,Valor_€,143124260.68
2022,1,Ciutat Vella,2,el Gòtic,28,Aparcaments,Valor_€,5540988.74
2022,1,Ciutat Vella,2,el Gòtic,28,Comerç,Valor_€,101796167.54
2022,1,Ciutat Vella,2,el Gòtic,28,Magatzem,Valor_€,19331402.63
2022,1,Ciutat Vella,2,el Gòtic,28,Oficina,Valor_€,22879045.34
2022,1,Ciutat Vella,2,el Gòtic,28,Turisme i hostaleria,Valor_€,40498657.18
2022,1,Ciutat Vella,2,el Gòtic,28,Ensenyament i cultura,Valor_€,4154101.28
2022,1,Ciutat Vella,2,el Gòtic,28,Sanitat,Valor_€,1987085.91
2022,1,Ciutat Vella,2,el Gòtic,28,Religiós,Valor_€,4265030.71
2022,1,Ciutat Vella,2,el Gòtic,29,Habitatge,Valor_€,80207694.17
2022,1,Ciutat Vella,2,el Gòtic,29,Comerç,Valor_€,30680967.73
2022,1,Ciutat Vella,2,el Gòtic,29,Magatzem,Valor_€,9739167.45
2022,1,Ciutat Vella,2,el Gòtic,29,Oficina,Valor_€,3457171.97
2022,1,Ciutat Vella,2,el Gòtic,29,Turisme i hostaleria,Valor_€,36342131.53
2022,1,Ciutat Vella,2,el Gòtic,29,Ensenyament i cultura,Valor_€,2541343.28
2022,1,Ciutat Vella,2,el Gòtic,29,Indústria,Valor_€,16306.65
2022,1,Ciutat Vella,2,el Gòtic,29,Esportiu,Valor_€,19239.91
2022,1,Ciutat Vella,2,el Gòtic,29,Religiós,Valor_€,2234074.87
2022,1,Ciutat Vella,2,el Gòtic,29,Espectacles,Valor_€,817850.30
2022,1,Ciutat Vella,2,el Gòtic,29,Sòl sense edificar,Valor_€,9091.06
2022,1,Ciutat Vella,2,el Gòtic,30,Habitatge,Valor_€,137146528.88
2022,1,Ciutat Vella,2,el Gòtic,30,Aparcaments,Valor_€,7821826.46
2022,1,Ciutat Vella,2,el Gòtic,30,Comerç,Valor_€,12933015.19
2022,1,Ciutat Vella,2,el Gòtic,30,Magatzem,Valor_€,8679478.87
2022,1,Ciutat Vella,2,el Gòtic,30,Oficina,Valor_€,11131175.15
2022,1,Ciutat Vella,2,el Gòtic,30,Turisme i hostaleria,Valor_€,34172872.82
2022,1,Ciutat Vella,2,el Gòtic,30,Ensenyament i cultura,Valor_€,20394373.01
2022,1,Ciutat Vella,2,el Gòtic,30,Indústria,Valor_€,35275.18
2022,1,Ciutat Vella,2,el Gòtic,30,Sanitat,Valor_€,1552423.51
2022,1,Ciutat Vella,2,el Gòtic,30,Esportiu,Valor_€,3128094.11
2022,1,Ciutat Vella,2,el Gòtic,30,Adm.Pública,Valor_€,19830973.87
2022,1,Ciutat Vella,2,el Gòtic,30,Espectacles,Valor_€,316865.41
2022,1,Ciutat Vella,2,el Gòtic,31,Habitatge,Valor_€,100067269.57
2022,1,Ciutat Vella,2,el Gòtic,31,Aparcaments,Valor_€,84496.73
2022,1,Ciutat Vella,2,el Gòtic,31,Comerç,Valor_€,13916464.22
2022,1,Ciutat Vella,2,el Gòtic,31,Magatzem,Valor_€,3563523.21
2022,1,Ciutat Vella,2,el Gòtic,31,Oficina,Valor_€,8303295.34
2022,1,Ciutat Vella,2,el Gòtic,31,Turisme i hostaleria,Valor_€,9812999.54
2022,1,Ciutat Vella,2,el Gòtic,31,Ensenyament i cultura,Valor_€,3050103.01
2022,1,Ciutat Vella,2,el Gòtic,31,Indústria,Valor_€,104317.53
2022,1,Ciutat Vella,2,el Gòtic,31,Esportiu,Valor_€,37709.32
2022,1,Ciutat Vella,2,el Gòtic,31,Religiós,Valor_€,2462060.64
2022,1,Ciutat Vella,2,el Gòtic,31,Adm.Pública,Valor_€,8915878.40
2022,1,Ciutat Vella,3,la Barceloneta,32,Habitatge,Valor_€,77228739.36
2022,1,Ciutat Vella,3,la Barceloneta,32,Aparcaments,Valor_€,4916964.97
2022,1,Ciutat Vella,3,la Barceloneta,32,Comerç,Valor_€,6143929.43
2022,1,Ciutat Vella,3,la Barceloneta,32,Magatzem,Valor_€,2321498.43
2022,1,Ciutat Vella,3,la Barceloneta,32,Oficina,Valor_€,2981588.14
2022,1,Ciutat Vella,3,la Barceloneta,32,Turisme i hostaleria,Valor_€,5797742.52
2022,1,Ciutat Vella,3,la Barceloneta,32,Ensenyament i cultura,Valor_€,77116.28
2022,1,Ciutat Vella,3,la Barceloneta,32,Sanitat,Valor_€,2936407.71
2022,1,Ciutat Vella,3,la Barceloneta,32,Esportiu,Valor_€,30683.88
2022,1,Ciutat Vella,3,la Barceloneta,33,Habitatge,Valor_€,40016269.83
2022,1,Ciutat Vella,3,la Barceloneta,33,Aparcaments,Valor_€,16743.04
2022,1,Ciutat Vella,3,la Barceloneta,33,Comerç,Valor_€,1733172.87
2022,1,Ciutat Vella,3,la Barceloneta,33,Magatzem,Valor_€,1315156.28
2022,1,Ciutat Vella,3,la Barceloneta,33,Oficina,Valor_€,308229.60
2022,1,Ciutat Vella,3,la Barceloneta,33,Turisme i hostaleria,Valor_€,1764798.82
2022,1,Ciutat Vella,3,la Barceloneta,33,Sanitat,Valor_€,1650934.17
2022,1,Ciutat Vella,3,la Barceloneta,34,Habitatge,Valor_€,35132259.25
2022,1,Ciutat Vella,3,la Barceloneta,34,Comerç,Valor_€,1072391.58
2022,1,Ciutat Vella,3,la Barceloneta,34,Magatzem,Valor_€,469954.98
2022,1,Ciutat Vella,3,la Barceloneta,34,Turisme i hostaleria,Valor_€,318615.33
2022,1,Ciutat Vella,3,la Barceloneta,35,Habitatge,Valor_€,38357926.11
2022,1,Ciutat Vella,3,la Barceloneta,35,Comerç,Valor_€,1158234.33
2022,1,Ciutat Vella,3,la Barceloneta,35,Magatzem,Valor_€,641989.55
2022,1,Ciutat Vella,3,la Barceloneta,35,Turisme i hostaleria,Valor_€,791883.33
2022,1,Ciutat Vella,3,la Barceloneta,35,Ensenyament i cultura,Valor_€,4188125.76
2022,1,Ciutat Vella,3,la Barceloneta,35,Sanitat,Valor_€,1627483.00
2022,1,Ciutat Vella,3,la Barceloneta,36,Habitatge,Valor_€,74680423.42
2022,1,Ciutat Vella,3,la Barceloneta,36,Aparcaments,Valor_€,55902034.43
2022,1,Ciutat Vella,3,la Barceloneta,36,Comerç,Valor_€,33830233.19
2022,1,Ciutat Vella,3,la Barceloneta,36,Magatzem,Valor_€,18224688.07
2022,1,Ciutat Vella,3,la Barceloneta,36,Oficina,Valor_€,127003702.92
2022,1,Ciutat Vella,3,la Barceloneta,36,Turisme i hostaleria,Valor_€,126467217.72
2022,1,Ciutat Vella,3,la Barceloneta,36,Ensenyament i cultura,Valor_€,23584934.62
2022,1,Ciutat Vella,3,la Barceloneta,36,Sanitat,Valor_€,31278736.81
2022,1,Ciutat Vella,3,la Barceloneta,36,Esportiu,Valor_€,11459912.55
2022,1,Ciutat Vella,3,la Barceloneta,36,Espectacles,Valor_€,576796.16
2022,1,Ciutat Vella,3,la Barceloneta,37,Habitatge,Valor_€,46513777.06
2022,1,Ciutat Vella,3,la Barceloneta,37,Aparcaments,Valor_€,1805058.96
2022,1,Ciutat Vella,3,la Barceloneta,37,Comerç,Valor_€,2601017.40
2022,1,Ciutat Vella,3,la Barceloneta,37,Magatzem,Valor_€,2212941.20
2022,1,Ciutat Vella,3,la Barceloneta,37,Oficina,Valor_€,443027.18
2022,1,Ciutat Vella,3,la Barceloneta,37,Turisme i hostaleria,Valor_€,854129.57
2022,1,Ciutat Vella,3,la Barceloneta,37,Ensenyament i cultura,Valor_€,956581.08
2022,1,Ciutat Vella,3,la Barceloneta,38,Habitatge,Valor_€,44320187.27
2022,1,Ciutat Vella,3,la Barceloneta,38,Comerç,Valor_€,1817632.14
2022,1,Ciutat Vella,3,la Barceloneta,38,Magatzem,Valor_€,1012243.91
2022,1,Ciutat Vella,3,la Barceloneta,38,Oficina,Valor_€,78593.21
2022,1,Ciutat Vella,3,la Barceloneta,38,Turisme i hostaleria,Valor_€,1643982.25
2022,1,Ciutat Vella,3,la Barceloneta,38,Ensenyament i cultura,Valor_€,174781.91
2022,1,Ciutat Vella,3,la Barceloneta,39,Habitatge,Valor_€,53143379.01
